user_id	pct_rage_click	page_activity_duration	pct_wild_mouse	product_ean	pct_click_product_info	pct_input	pct_scrandom	total_load_time	pct_click	screen_width	pct_scroll_move_duration	ack	pct_mouse_click	pct_doubleclick	mouse_move_total_rel_distance	session_start	screen_height	pct_mouse_move	browser_name	pct_scroll_move	session_id	scroll_move_total_rel_distance	session_duration	wild_mouse_duration
2026	46.77154	10.82147	40.60294	6212572668364	62.84914	1.27438	58.92815	3.14029	10.00491	lower	6.50129	1.00000	10.83080	9.95768	9.68892	2022-08-04 22:55:21	600	7.17818	firefox	37.28272	866371	8.73364	192.74752	8.05627
2013	62.44092	4.80638	43.79622	2996413235253	29.29869	0.94122	60.87397	8.50025	11.97231	1366	10.03989	0.00000	8.42391	7.65687	9.69194	2021-02-24 11:55:09	768	8.61072	chrome	64.72943	665906	8.64955	195.44168	7.73744
2461	66.20517	8.78748	30.85179	2621540322025	48.02762	2.04308	46.91333	6.07856	4.18377	1366	7.69207	1.00000	6.84195	9.63082	4.78843	2022-01-20 10:29:34	800	9.67965	edge	47.00422	446132	6.85218	176.97854	8.71203
1957	60.41034	8.93400	43.51083	3362560023262	47.00339	0.76572	44.48575	8.42802	7.21963	1024	8.06702	1.00000	9.07618	10.13949	7.29686	2021-09-27 08:04:38	600	8.35202	firefox	71.43559	55837	7.29902	236.59410	7.10881
2116	48.47092	10.70572	33.27160	9053982630087	57.63145	0.96503	68.02089	3.46416	11.37190	1280	7.21451	1.00000	12.45894	9.10541	10.13741	2018-09-30 06:15:36	600	8.68412	other	63.77517	1096890	7.81559	186.04921	7.38742
2068	56.98315	5.69383	35.80145	6029043175944	44.04688	3.39480	61.47754	2.98093	9.89778	800	9.45010	0.00000	6.58280	6.15524	9.58047	2020-11-28 14:59:43	1024	7.52529	firefox	57.93398	463841	9.07209	182.63068	9.36652
2389	40.45644	6.33600	46.86722	3678514936688	53.30964	0.54468	51.77594	5.63257	9.72798	1024	5.26589	0.00000	7.92368	12.99726	8.08434	2020-09-30 03:53:38	800	10.32217	chrome	77.46499	1040792	8.98356	173.75517	6.13269
1994	41.05042	9.31805	44.26195	3394056456902	60.77382	1.27414	65.14370	2.11336	6.63201	1920	7.99310	1.00000	8.70070	10.22875	6.61898	2019-01-11 11:11:23	1024	9.37090	edge	69.14457	1224827	9.31132	171.40573	7.99054
1617	34.16369	9.53113	34.21599	4972149504212	43.97108	0.34820	36.72254	1.60812	8.35649	1280	7.76878	1.00000	11.63311	9.65873	6.79013	2021-01-12 13:28:25	800	7.33008	chrome	62.68186	902081	8.50461	232.35045	6.32496
433	27.87218	6.32265	64.80931	2409611064148	44.79643	0.56858	57.76218	5.06978	10.87880	1024	5.76572	0.00000	8.80528	10.82205	10.70560	2021-12-07 09:31:39	600	8.07270	safari	70.06382	1126412	10.38477	137.70386	4.72281
527	51.65975	10.36892	44.66870	6971168966801	60.72275	0.80334	62.92876	11.78811	11.52049	1366	7.81501	1.00000	12.88557	9.39718	10.31384	2019-08-09 21:04:52	768	6.42110	safari	61.66888	1159672	7.47737	88.71575	6.39646
728	45.61420	11.06886	53.45697	6809434057482	27.10545	1.02126	60.32909	2.91705	11.08688	1920	6.68331	1.00000	12.35013	9.45823	10.07735	2022-08-06 04:12:55	600	7.99771	firefox	49.52246	1384558	8.71622	75.99238	7.46293
1904	32.16151	6.23626	17.22814	8485458402033	57.53888	0.57959	60.97863	6.65030	10.87524	1366	13.21812	0.00000	10.19731	3.67232	11.10921	2019-08-26 05:42:11	800	7.85664	opera	53.34989	1329169	7.05966	87.87698	6.49367
583	68.90836	7.25699	64.16108	6913683376437	36.25558	1.43865	44.47152	2.92770	9.26705	800	9.51803	0.00000	6.79625	8.10995	10.91781	2020-03-15 15:28:47	600	7.71660	firefox	67.03886	968441	8.55676	160.21148	8.32189
634	31.83405	11.25093	48.73436	9006202856934	56.95257	1.68367	65.29226	3.80864	7.56726	800	4.70347	1.00000	8.57478	9.12442	9.84757	2019-08-31 14:44:40	768	9.30240	edge	55.64556	1493918	8.70906	174.36409	8.44611
1528	70.83940	11.33746	39.07492	7521415334458	50.80330	1.02489	48.68455	3.15181	5.84851	1280	5.87281	1.00000	10.06700	10.71107	5.91041	2020-05-23 17:49:03	1080	8.80889	edge	36.99307	307372	10.26193	205.10768	7.73368
558	46.07744	10.69975	36.71036	8754625514962	16.44575	2.04764	48.39508	7.78462	5.70303	1280	6.57299	1.00000	9.30719	10.76056	5.06456	2019-06-27 19:57:55	768	10.31169	opera	43.98889	411462	8.30677	218.22484	8.73623
706	49.83519	7.07654	79.75535	6872541861648	53.89940	0.54334	43.03779	5.89174	11.14176	1024	5.68636	0.00000	10.43921	12.04389	7.98158	2022-10-04 08:13:05	768	6.81032	chrome	60.82997	1244176	9.07739	101.95332	5.88733
2194	42.97480	4.48557	44.99709	0150466467159	69.23602	0.58215	48.66214	11.19115	10.96606	800	5.71910	0.00000	5.17229	10.73203	13.21492	2022-10-17 00:26:46	800	7.66026	edge	42.46660	500015	5.84761	90.01213	5.17555
2197	66.10974	8.97193	43.72548	1948554235907	40.80758	3.63343	55.88736	5.42850	9.44543	1920	10.11983	0.00000	9.10462	7.42689	9.28821	2020-10-22 18:11:12	1024	8.32364	edge	72.21324	911557	9.11645	130.00489	9.47005
59	18.78871	7.67237	50.58947	0842710280743	69.25889	0.71625	39.76878	4.82278	9.31515	lower	11.74528	1.00000	12.68306	8.04001	6.92568	2023-05-23 20:29:53	800	7.44724	safari	62.20126	1381111	7.81686	94.54689	4.98443
514	55.09565	8.66510	39.24700	5622345064995	64.84584	0.66417	63.73016	4.56406	9.31948	1280	7.33370	1.00000	8.98498	11.91022	10.35630	2023-03-22 18:54:28	768	9.16230	chrome	64.27928	233162	9.48823	204.81072	5.81930
1380	26.20563	9.50017	51.67560	9628398829181	48.00854	2.12950	59.90213	7.32286	4.75580	1366	7.49059	1.00000	6.45829	9.66049	6.92681	2023-02-16 03:19:41	higher	8.39105	edge	43.60200	1057189	7.21817	107.98161	8.79939
2038	52.16252	7.45080	52.94126	9804234823111	35.68763	0.71162	47.42822	3.55839	10.12173	1024	6.76674	0.00000	9.47621	11.43909	8.45436	2021-10-23 22:13:28	1080	9.64464	chrome	58.32399	474245	8.09297	114.59368	6.43734
2261	43.46694	11.94862	39.80988	8384329066193	48.22516	0.67317	66.19456	3.90354	5.31278	800	4.60285	1.00000	10.51038	8.75346	7.73120	2022-11-28 21:31:29	600	8.36468	edge	63.63560	887047	9.16766	146.98978	5.90830
1053	22.03384	10.00204	27.40890	7009235785747	62.82145	0.73369	60.88714	0.93107	7.39639	1920	7.62537	0.00000	9.40466	11.57565	8.83425	2021-11-30 05:45:05	600	7.68765	edge	23.40248	1153422	10.06312	162.02515	6.16803
1068	64.79338	8.97160	35.59668	0158452190708	44.58055	0.60218	50.72419	2.70457	10.15481	lower	7.57017	0.00000	9.99174	9.62956	9.95253	2020-07-13 09:24:20	768	8.59110	mobile	36.43739	476104	9.53312	224.36945	7.12629
493	62.62520	7.11944	49.38567	0449780996606	51.79442	0.66913	58.74360	3.09191	10.19568	800	6.43047	0.00000	8.51181	11.73761	10.14769	2022-07-11 16:40:56	800	9.82005	other	31.13193	277564	7.37622	160.84574	5.65277
2400	54.69374	6.29648	51.88346	2250405748658	20.05824	1.23265	41.11544	4.35542	11.73063	1920	9.71075	0.00000	8.48425	5.90072	12.08778	2020-12-30 00:33:00	768	9.73545	chrome	42.72443	22872	10.24184	176.29184	7.54895
1551	51.49858	4.81684	39.96435	7488276259149	53.29077	3.12637	68.27790	3.26566	9.80747	1920	11.60725	0.00000	3.53979	5.03501	13.85684	2021-09-24 18:50:04	lower	8.74302	mobile	45.81925	798107	7.14962	156.98093	9.17713
502	43.42025	4.16423	59.15979	2703239275529	43.44133	0.59173	56.48318	2.79282	9.53096	1366	4.99971	0.00000	5.91748	12.56661	8.83219	2021-01-07 17:48:34	lower	9.13671	firefox	51.60438	681330	9.18139	158.40976	5.26461
403	60.33020	6.34460	52.43410	8903294309250	58.89239	0.94679	43.20853	2.10827	9.88374	1920	6.50558	0.00000	7.29568	9.50682	9.62765	2020-09-15 08:06:46	1024	10.42659	edge	29.47643	822923	6.38261	66.37387	7.28332
604	59.28575	9.10607	56.59405	7707598375024	62.16569	0.59190	29.35927	4.72325	11.12156	1920	6.80417	1.00000	11.17322	11.10234	11.17604	2020-10-05 11:01:27	1080	9.23479	other	54.10537	842858	7.63950	157.97874	4.99214
2358	23.73451	6.26686	52.65262	3022069898128	36.41944	1.23362	72.61417	0.32211	10.07606	1280	7.26387	1.00000	6.55587	9.22140	10.37360	2022-02-27 05:38:33	1080	9.80884	safari	39.76344	368777	8.82520	264.59253	8.02281
1065	50.28017	9.50977	63.55829	8306975894357	41.08712	0.46614	51.67702	2.58419	11.03346	1280	6.40294	0.00000	10.59918	11.09263	11.61710	2021-10-10 21:46:25	lower	10.01618	opera	50.46164	798067	8.45066	168.23317	5.70435
2355	47.46955	8.42581	29.62640	0406565032645	62.74585	2.86423	70.73289	4.25717	9.61397	1280	9.50778	0.00000	9.84335	6.89055	8.09268	2021-06-11 17:38:45	1080	7.08623	firefox	50.56888	1487854	8.16680	229.08243	9.14038
1105	53.32126	9.50814	45.38624	1424806246834	48.73925	0.55949	57.18704	3.79750	7.01187	1920	7.46443	1.00000	10.45121	11.32079	6.08397	2020-02-09 23:44:50	600	8.61099	mobile	55.10197	1027866	8.50382	141.78059	6.25831
1216	57.54647	8.42033	38.97198	0589057192901	27.90002	0.53239	45.44565	0.18584	10.82429	1280	6.84448	0.00000	8.81594	10.41777	12.36454	2021-05-07 19:23:57	lower	9.11848	edge	28.26100	974420	8.81091	227.39902	6.15764
838	67.73921	7.46841	39.73978	0427026170003	23.02382	0.85649	66.62419	2.46264	10.83031	1366	8.43956	0.00000	9.01136	5.07894	12.38180	2023-06-15 16:09:14	768	8.14461	chrome	52.77019	1372772	8.61530	97.70736	6.92240
659	38.16807	7.30441	38.67720	1391627521375	74.08614	0.76207	46.00732	0.46843	10.38964	1366	4.01905	0.00000	9.69799	14.00776	8.56466	2021-07-25 09:49:08	768	9.21764	edge	44.68551	1149102	7.44098	202.13079	4.63385
1866	65.29914	5.76448	44.79523	3719361332800	38.74513	1.16214	52.18759	7.09900	10.27549	1280	8.81259	0.00000	7.00160	6.53839	11.03190	2018-11-26 02:54:35	600	7.28292	chrome	74.38340	1385572	7.92928	165.68645	7.67896
2430	38.58285	6.77784	85.35095	9694472219353	58.62554	0.91840	40.50323	8.26442	9.88984	1920	10.76959	0.00000	8.42790	4.61045	11.70581	2021-06-10 05:57:31	1024	7.51054	chrome	32.99088	1389718	9.08981	166.14716	6.98355
1883	71.91623	11.32873	56.86039	9749939102393	54.91605	1.46487	43.24368	2.67638	9.39966	1024	6.46747	1.00000	10.62122	9.94446	9.79204	2020-09-13 13:34:39	higher	8.16698	edge	62.64703	610003	10.30448	113.54998	8.14010
1694	37.63378	7.82643	47.40273	0358744762693	65.25561	0.94628	44.20952	1.60361	11.41530	1280	9.18297	0.00000	10.28020	7.15059	11.13858	2018-11-03 07:26:58	higher	10.98428	edge	30.35676	187995	9.37428	262.59525	6.95023
156	45.72290	2.00897	30.80222	1476796435095	35.25292	0.85913	60.58182	6.13423	10.86996	1280	12.22727	0.00000	8.41895	4.59032	7.33726	2023-01-26 03:32:39	768	6.39293	edge	48.78479	88466	8.04688	114.38036	6.56099
2043	62.72371	10.11212	65.85068	6120408236895	50.05367	0.90115	41.92475	3.66941	10.06308	1366	7.14945	1.00000	10.81998	10.47662	9.72120	2018-11-08 20:34:49	768	8.92669	safari	35.92712	1471991	8.78755	60.04959	7.14831
1170	41.89488	6.11219	64.55683	0770209917446	53.61676	0.49388	54.22584	2.29592	12.47633	800	9.01547	0.00000	11.18493	6.57015	9.64305	2020-03-09 08:50:55	1024	9.93637	edge	23.42733	26453	8.09047	252.80560	6.40435
1308	44.50847	8.87243	57.10387	3946301382896	48.96478	2.09913	69.61877	4.15724	6.19065	1920	8.05042	1.00000	9.61606	10.13451	3.32750	2018-12-21 16:57:03	1024	7.82790	firefox	59.03000	288239	8.06596	81.06297	8.76431
52	37.72850	8.88628	64.37376	6294776342172	47.61402	1.01444	23.76217	3.45600	9.69166	1024	7.55888	0.00000	9.82281	8.96283	9.19067	2021-12-09 08:04:47	600	9.46760	mobile	50.61258	812259	8.90093	60.68623	7.63398
1976	41.14193	10.12975	52.36229	1949542970879	48.15976	2.76577	62.97162	4.17949	9.69759	1920	6.46125	1.00000	8.87200	11.65816	9.51755	2022-11-30 21:26:12	800	8.52570	edge	54.70614	143469	10.46158	108.18002	9.06236
1532	61.88333	11.55740	58.34109	5096710817163	57.32694	0.67987	60.79485	4.00377	10.33710	800	7.01335	1.00000	12.28377	9.98622	9.88993	2018-11-12 00:17:50	lower	7.25775	edge	63.48003	578678	7.82472	184.83397	7.30023
328	50.23121	5.95036	41.81403	2376738998789	39.69549	1.32409	43.17076	3.68433	11.34896	higher	8.79217	0.00000	7.43289	7.84170	11.19639	2018-09-28 20:15:13	1080	8.76768	edge	59.81338	798184	8.92287	311.66549	8.04228
128	63.21846	9.97721	12.61743	6674413640135	37.82831	0.94915	48.81715	5.43498	9.44241	lower	6.82739	1.00000	9.58512	11.08172	10.06631	2022-02-06 16:56:03	1080	6.09617	safari	48.63541	669531	8.15582	205.74474	7.30130
2294	65.97090	12.25777	51.54417	6788456767435	40.02442	2.79780	66.79147	1.34025	10.14610	800	6.26580	1.00000	11.99321	8.03846	9.63846	2020-06-25 07:09:02	800	8.68450	safari	44.19315	505450	8.37086	191.66054	9.15713
566	51.66189	7.75103	61.06760	6084252620319	57.22811	0.43713	62.52429	7.48775	9.81423	800	7.18850	0.00000	7.89889	10.85566	11.13218	2022-01-02 08:08:09	600	8.66335	firefox	48.63930	943640	8.22571	260.09429	6.39413
2075	62.60446	9.91849	60.07475	4256552453832	29.81279	0.95360	56.51968	0.96518	9.45304	1280	5.25641	1.00000	9.63795	9.40343	10.85172	2019-11-26 19:25:54	lower	10.98219	firefox	48.78696	1030027	9.51514	161.19696	6.67305
1870	29.22945	7.20233	7.89472	3853950082377	78.14082	0.63386	67.56149	7.23783	10.47433	1920	6.90148	0.00000	9.14848	10.42196	10.29855	2019-02-11 19:44:00	higher	8.10208	firefox	44.01036	252446	8.39112	114.24780	5.65438
1458	49.41460	10.25109	41.14955	0122864172836	39.82416	0.53113	43.51767	1.28765	8.97254	1920	5.36817	1.00000	10.09860	9.28238	10.44759	2023-07-18 17:01:07	1080	8.93454	edge	57.87663	230800	8.51365	149.85288	6.30291
526	37.03328	10.88906	36.35895	0587357916425	40.79645	0.73991	48.09948	4.14583	11.24782	1920	6.97247	1.00000	13.08083	9.18586	10.43961	2021-09-26 02:21:33	higher	8.33150	chrome	34.87737	1285033	9.38082	118.19492	6.22146
1471	64.51264	11.75550	32.51572	2735232339946	21.06956	0.40785	47.34232	5.42544	5.84234	1366	4.63919	1.00000	11.55388	11.04744	6.73356	2021-12-31 10:46:50	1080	8.96736	edge	59.85025	203479	10.00798	88.96216	4.99535
425	49.32296	6.54275	76.32089	7268353110651	46.24040	1.12421	62.88703	1.60639	11.70640	1920	10.95416	0.00000	9.20849	6.31181	11.55089	2020-01-12 07:15:02	higher	8.62791	edge	27.49606	1474467	9.23765	103.63760	7.45916
308	29.84933	11.71027	53.12547	4521856720097	27.49070	0.55898	60.27845	1.23134	8.10454	1280	4.98387	1.00000	15.05558	10.47023	4.45236	2020-01-20 16:19:50	1080	8.13668	firefox	58.76352	1170171	9.87767	285.38463	5.35347
1601	57.46848	10.55683	60.11018	6514173117396	33.88109	0.48367	53.81038	3.40275	10.36096	1366	8.19487	1.00000	12.10108	11.13335	9.59412	2020-12-20 23:49:07	800	8.35431	chrome	50.95639	1075734	8.17352	116.05031	6.41674
1783	43.74229	7.04646	56.22335	2275589805270	52.18186	0.59733	31.60970	5.58255	10.61452	800	10.30896	0.00000	9.07420	6.17803	11.31468	2021-08-11 16:26:56	1024	8.17167	other	68.20188	354677	9.32195	170.67182	7.04880
1444	81.36293	10.72640	46.60933	8159642466995	81.16822	0.93633	40.52943	2.85554	5.13322	lower	6.30118	1.00000	8.83557	12.20696	6.66358	2023-08-18 03:43:20	600	9.65798	other	69.65902	514535	8.48529	85.09857	6.59550
336	56.44624	6.11195	36.37942	1744555849521	36.17716	0.66221	42.64809	1.28611	10.81865	1024	9.39643	0.00000	8.84102	7.67225	9.64268	2021-02-13 08:24:45	600	8.52765	edge	77.01368	460094	8.60892	207.16301	7.28179
2144	60.98471	8.73016	47.16255	3440855133978	58.21517	1.29590	70.22366	5.78850	9.11476	higher	10.14089	0.00000	6.90624	6.82936	13.69767	2019-02-17 13:13:02	1080	9.79995	edge	43.78916	256930	9.08763	94.95276	7.82491
2185	58.96115	9.91144	70.46799	1925838635950	46.27661	0.87219	52.32998	1.44813	11.81814	1280	6.72092	1.00000	11.63417	9.77722	10.84226	2019-05-09 10:06:39	768	9.44575	mobile	56.97201	483701	7.18815	71.70710	7.05492
785	63.93385	13.90793	48.54931	8195103188112	70.50119	0.44569	48.47075	5.97616	5.39532	1920	2.19717	1.00000	13.02054	10.78757	8.47799	2021-09-23 04:13:02	1024	7.05123	chrome	43.45874	1227361	7.95829	141.75850	3.04500
1290	64.17532	9.91699	58.91935	1567083655767	47.28001	0.41172	73.54688	6.89767	9.25097	1366	7.50316	1.00000	11.36668	10.55263	10.22899	2020-03-23 02:11:11	600	9.96090	chrome	34.93525	1484845	8.04383	227.30683	4.65944
516	52.92845	5.17753	62.60075	4191258746805	55.30365	0.49398	63.18053	7.89793	9.84661	1280	11.26202	0.00000	8.46966	5.80129	9.35673	2020-09-17 08:53:34	768	8.55452	edge	13.59899	382252	9.46697	157.66022	6.71966
2373	53.95321	8.78900	44.24943	7345866670220	58.76405	0.64837	51.67255	0.96017	11.30796	lower	6.11485	1.00000	12.01757	9.68592	11.86491	2021-12-06 09:29:24	768	8.14869	edge	34.52871	579004	9.38319	233.21443	3.33046
2477	57.48646	6.28224	60.11512	8826573194838	50.65012	1.02085	70.60212	3.18112	9.47256	1920	7.29939	0.00000	7.24454	9.37452	8.74214	2021-05-14 15:31:46	1080	8.74765	mobile	57.67627	872061	8.80808	136.72755	7.82363
853	58.61871	8.75783	53.12842	6283272779018	46.26541	4.90107	59.49653	6.02805	9.46039	1920	9.23381	0.00000	8.89924	6.08290	9.31614	2020-03-24 05:53:31	768	8.88040	opera	62.22623	1002764	9.90203	188.69781	9.76428
1415	37.10726	12.34971	58.96409	6898417446948	37.99988	0.48925	44.65050	4.30124	10.31463	1366	4.82925	1.00000	16.79858	10.62009	8.31984	2019-07-02 07:44:32	800	9.63591	opera	53.88677	189500	9.08877	123.16926	2.74435
745	69.70554	13.57756	31.64002	6345116915881	55.28245	0.55781	50.25451	5.50471	5.43693	1024	2.83131	1.00000	11.36393	10.01713	10.49415	2021-03-31 17:25:45	1080	8.28483	mobile	59.42685	925048	9.62075	130.20809	3.48586
703	36.85871	4.09424	53.63167	7660167853326	47.09109	1.82253	49.20138	1.95076	8.39907	1024	11.37455	1.00000	3.61570	5.39412	11.34946	2021-07-02 04:46:21	1080	9.92257	chrome	32.98769	308608	8.42544	236.66137	8.56520
1148	45.74834	13.59637	28.63702	0592844159605	62.78690	7.38877	61.42025	1.41675	9.62148	1920	6.67583	1.00000	12.73353	8.35814	8.54425	2023-01-22 16:56:39	1080	6.19261	edge	61.93828	317344	7.47668	181.65606	10.21133
1020	76.05563	10.95393	46.83217	4745996819033	55.82885	0.62123	41.72372	5.13975	11.31906	1280	6.75974	1.00000	12.38574	9.38202	10.24841	2022-04-18 08:15:45	1080	8.75367	firefox	56.33245	478150	9.29087	194.66144	7.43886
814	35.86173	11.82305	60.80653	9457104955452	49.02860	3.14518	55.24751	3.20579	8.33014	higher	5.90366	1.00000	9.63322	9.90507	9.26895	2022-12-12 05:35:22	1024	7.57206	edge	49.39587	174340	10.01930	170.63772	9.20509
1385	46.26021	12.73319	41.08934	0052152829527	38.09927	0.36960	50.68532	3.89509	8.60884	1280	4.45186	1.00000	14.81455	11.94296	6.71170	2023-06-05 17:37:43	600	8.60743	firefox	30.54558	386633	9.42637	221.93738	4.84595
482	61.95013	10.71467	44.96603	2028265574232	47.70314	0.72156	54.82926	7.33369	5.42607	800	5.84540	1.00000	10.55829	8.41481	5.44901	2022-09-07 07:52:50	800	9.47962	mobile	66.28780	806214	8.36013	222.78405	6.96519
1263	42.66428	6.57567	43.97293	3965011073474	46.96669	0.49604	31.39322	1.06233	12.43886	1920	10.46756	0.00000	13.80118	7.25899	7.36357	2023-05-24 08:24:31	lower	8.12590	edge	45.33756	118026	8.47672	120.47971	5.53387
1465	55.85828	11.82141	41.31279	5101595769923	62.31435	0.93990	51.06336	6.53339	8.88678	1024	5.26216	1.00000	11.04306	8.39304	10.19222	2023-04-16 20:35:09	600	10.71513	firefox	50.13536	1454948	8.32936	75.23620	7.44825
1204	49.04069	8.53334	37.51186	5662416112514	42.72826	5.56768	43.87477	3.99432	2.55921	1280	8.09592	1.00000	4.45802	11.62496	3.95249	2020-03-21 19:54:59	768	8.11758	mobile	47.33916	603012	8.53883	270.87549	9.84064
1005	29.24221	6.25684	68.69034	0905334336385	7.09217	0.57906	59.77620	4.50382	11.34919	1024	5.70986	0.00000	7.19466	10.61907	11.41331	2022-03-30 21:28:25	1080	8.52718	edge	22.71470	495792	9.01236	142.44730	6.88256
2175	50.80479	7.37061	29.03118	2464891268686	52.22758	0.62520	47.90568	2.12634	9.42703	1024	7.13689	0.00000	8.61794	9.47257	9.31034	2020-07-10 12:21:54	1080	8.61368	chrome	67.39446	87330	9.46433	113.06760	6.63211
1527	25.64434	7.03803	46.86440	6577564397876	57.56836	0.42307	43.36294	3.84460	10.39242	1024	8.74952	0.00000	10.14749	7.84822	9.06096	2022-09-02 16:48:39	1024	9.42375	chrome	63.42515	1444410	9.82147	182.17080	6.45703
1994	42.99628	12.79752	47.84751	5849738477396	42.25330	3.15139	52.35364	2.74226	12.64227	1280	7.91018	1.00000	15.32339	7.92651	9.21333	2019-05-16 03:54:40	higher	8.45264	chrome	45.59193	772281	8.45039	96.82078	9.15319
551	31.34392	8.62311	59.35329	4898654946715	24.87792	0.45360	50.12173	1.84683	10.56425	800	5.70799	1.00000	9.89225	10.43633	11.64861	2022-10-16 13:49:38	600	8.61248	mobile	54.78021	1243499	7.14039	209.51276	5.00581
2484	40.60242	9.58267	45.27419	3822675614316	39.37267	0.55613	30.57120	3.02432	9.13409	1920	8.90104	0.00000	10.45035	8.34958	10.34227	2022-08-26 20:36:20	1080	8.78423	chrome	48.43303	404279	8.09550	230.69442	6.36294
1526	58.28758	9.54501	22.61535	0042191919150	43.09891	1.30153	22.11317	10.87851	10.92907	1920	5.12683	1.00000	9.89804	8.59676	10.66332	2020-11-05 23:09:42	1080	8.09774	edge	35.43893	330582	6.65835	91.61538	8.13954
1357	54.80222	11.52185	42.73768	5817539240211	53.68012	0.48575	35.51252	6.61281	9.40655	1280	5.29562	1.00000	15.17883	8.56570	9.04384	2019-03-22 08:22:59	800	9.96892	edge	33.41894	243031	7.68080	260.36841	2.94775
2105	21.19797	9.74691	29.95733	4834042568237	45.37166	0.88143	70.31285	9.54518	9.54126	1366	7.80763	1.00000	12.31623	10.02706	7.11190	2021-04-19 09:28:57	1080	9.66141	safari	28.28855	1176961	7.50167	69.60873	6.71510
792	67.48812	6.35753	53.70208	3564576018243	32.95235	0.70631	55.78351	1.07338	10.97156	1280	6.07176	0.00000	6.99591	11.47573	10.89936	2019-07-03 07:56:34	1024	7.99055	edge	41.93605	383116	8.26553	122.40885	7.07556
960	33.87962	7.63477	37.47704	3111509698944	44.29868	4.55513	46.42752	2.67824	6.16291	lower	9.90504	1.00000	6.18421	11.15471	5.73102	2022-03-11 17:31:58	1080	9.49185	edge	64.52653	1109633	9.30083	53.23822	9.68529
1392	48.91732	10.87611	68.66663	5738075961548	38.64693	0.65875	67.11381	8.48209	9.49510	800	6.38071	1.00000	14.30563	9.77094	6.50348	2023-07-28 11:14:39	1080	7.91053	chrome	44.00516	1436720	9.84513	16.01650	5.68607
2173	32.57916	7.95090	18.92212	7822472962135	55.75828	0.74728	41.77160	4.74807	9.65407	1280	11.18757	0.00000	8.92178	5.76369	12.02945	2023-04-30 01:23:57	768	7.30972	safari	42.22112	514302	8.43189	181.59929	6.87770
1399	62.94300	10.49380	58.33329	5053059039366	33.24273	1.05011	53.63837	1.48150	11.02732	800	5.93290	1.00000	11.62526	8.44051	10.31041	2020-12-25 23:00:58	1080	10.88530	mobile	75.93368	695871	9.40833	134.10508	7.63969
131	51.39635	8.91119	46.67514	9294983851693	50.18207	0.56626	42.66650	0.84918	5.97938	1920	8.03968	1.00000	7.70519	10.80827	7.42779	2021-02-20 04:38:46	higher	9.69420	firefox	22.57196	614357	7.53721	135.13721	7.05957
460	42.92164	9.16767	45.55765	4116828601650	35.93132	0.68854	41.76602	4.65743	10.11177	1920	6.28393	1.00000	10.08998	10.69231	10.75748	2022-07-13 06:08:30	1080	8.96526	chrome	39.62680	992060	6.65287	194.77902	5.74861
1053	79.71926	11.57779	64.22190	5322258171635	41.73191	2.60806	59.91778	7.09200	8.67478	lower	6.76699	1.00000	9.93035	10.63761	9.00601	2019-05-20 18:32:51	600	8.27697	chrome	42.56583	317127	8.25305	276.63511	9.08320
55	44.10255	6.08992	28.32795	3560612799480	55.29994	0.45565	37.34771	7.66862	12.26234	1366	4.66723	0.00000	6.83543	12.84986	13.77582	2023-02-09 13:03:44	1080	7.30301	chrome	59.75721	477799	7.67705	213.75615	5.02919
1009	46.44812	10.14063	64.22191	6384203001373	37.95713	0.85050	36.33686	2.52151	8.80888	lower	11.95955	0.00000	9.14225	5.83551	13.78281	2021-01-19 18:11:15	lower	8.26770	opera	63.03559	50747	9.63649	50.99982	6.80306
1692	51.52882	8.85477	57.97930	4784810098421	74.71671	1.16405	47.03459	5.50508	4.01619	1366	7.76409	1.00000	5.24851	9.25246	7.72279	2021-07-22 10:32:15	1080	8.60443	firefox	50.90134	731946	8.90737	214.62610	8.16946
636	58.81899	9.23473	36.94804	6206761044329	44.07862	3.22223	33.54856	2.49733	2.90160	1920	7.69850	1.00000	3.94440	10.91208	6.96618	2018-10-04 21:50:34	600	7.95558	chrome	30.98396	27853	6.52789	180.41573	9.19175
1992	54.81503	7.76800	51.70410	4670447066578	18.32182	1.20309	43.04625	4.14142	10.22228	1920	6.86530	0.00000	9.58849	9.47286	8.36937	2023-03-25 00:33:21	1024	8.97159	safari	65.29669	1111920	8.02575	200.69319	7.63397
1704	24.01831	8.78825	26.02194	0739027716341	57.33225	1.90525	61.18442	3.94055	5.07118	lower	8.21858	1.00000	7.55707	10.39019	4.82092	2021-11-06 22:27:39	1080	7.63439	firefox	59.86681	1371017	9.49299	213.19013	8.64368
2317	40.35766	9.31652	57.67557	1725090877415	45.75843	0.58188	39.70217	5.24681	10.79411	lower	4.93992	1.00000	10.70993	9.25794	11.36244	2021-02-28 04:35:36	600	7.51793	edge	63.36815	1139292	8.26401	105.00724	5.57947
1025	56.65199	11.80187	74.67020	0369628993072	60.04709	0.51908	69.88761	2.93720	7.05966	1366	4.69486	1.00000	12.83471	8.37289	7.90577	2022-01-12 19:48:30	800	7.54734	chrome	38.30088	1238570	7.78148	143.35832	4.65691
2071	53.63322	7.95438	42.69146	1242346564023	68.40510	2.43524	39.07326	3.94385	6.42422	1366	9.59382	1.00000	6.87136	11.85416	6.08021	2020-09-15 15:47:10	768	9.26782	chrome	50.88264	1384444	8.41416	135.29759	8.80927
