code	store_name	product_ean	location
US	Fort Washington	4705629271652	America/New_York
TH	Thap Than	7638774728214	Asia/Bangkok
BE	Houthalen	7187556781089	Europe/Brussels
BR	Carlos Barbosa	1028104883687	America/Sao_Paulo
DE	Pfullingen	2249936804032	Europe/Berlin
PH	Cebu City	8822078951525	Asia/Manila
NA	Okahandja	8891115847596	Africa/Windhoek
PK	Mianwali	4085752491555	Asia/Karachi
PH	Cebu City	8731851972872	Asia/Manila
GB	Surbiton	0526187947506	Europe/London
CA	Sydney	7802180217154	America/Glace_Bay
IN	Manjeri	7394202054019	Asia/Kolkata
DE	Zeitz	6144015321706	Europe/Berlin
IN	Manjeri	7803613766416	Asia/Kolkata
CA	Sydney	9778778640698	America/Glace_Bay
CU	Boyeros	7566476936869	America/Havana
BR	Barras	6001804692464	America/Fortaleza
GB	Selby	3262747895920	Europe/London
US	Porterville	8668234078176	America/Los_Angeles
US	Kensington	3056470329339	America/New_York
CA	Norfolk County	1862855394463	America/Toronto
KR	Nonsan	8017958673837	Asia/Seoul
IN	Bachhraon	2974732045135	Asia/Kolkata
US	Jackson	8215007824838	America/Chicago
RU	Arzamas	4882084869225	Europe/Moscow
CO	Villa del Rosario	0505492761632	America/Bogota
TZ	Magomeni	5520832122961	Africa/Dar_es_Salaam
CD	Beni	5060620495131	Africa/Lubumbashi
PH	Pilar	3466963973879	Asia/Manila
ES	Baza	4899763287430	Europe/Madrid
US	Harrisburg	7199326478648	America/New_York
DE	Albstadt	7587142140403	Europe/Berlin
ID	Kediri	4362083167169	Asia/Jakarta
IT	Lanciano	0472920395519	Europe/Rome
US	Abilene	6601593347042	America/Chicago
AR	Tandil	0092377879600	America/Argentina/Buenos_Aires
MX	Casa Blanca	4967796660374	America/Mexico_City
DE	Gauting	0575016195151	Europe/Berlin
TH	Yasothon	8831448651835	Asia/Bangkok
CN	Sishui	6049067078779	Asia/Shanghai
TH	Nakhon Pathom	9682425572938	Asia/Bangkok
IT	Misterbianco	5843025252543	Europe/Rome
IE	An Muileann gCearr	1351346505810	Europe/Dublin
IQ	Karbala	5851522286237	Asia/Baghdad
US	Palm Desert	2863016136877	America/Los_Angeles
CN	Foshan	9008168695831	Asia/Shanghai
GB	Devizes	8415033933065	Europe/London
UA	Artsyz	8943081507100	Europe/Kiev
CL	Ovalle	4872971813837	America/Santiago
TD	Mongo	4819521481337	Africa/Ndjamena
ES	Baza	1261573117932	Europe/Madrid
VE	Tinaquillo	0903998941549	America/Caracas
BW	Tonota	3404749286492	Africa/Gaborone
AU	Carnegie	0511696642462	Australia/Melbourne
IT	Misterbianco	2270233709799	Europe/Rome
GB	Blackpool	9814426799834	Europe/London
IN	Talipparamba	5159809655166	Asia/Kolkata
FR	Valence	6534884823713	Europe/Paris
FI	Espoo	7240185583100	Europe/Helsinki
ID	Tarakan	3859819584402	Asia/Makassar
NL	Emmeloord	3590930023820	Europe/Amsterdam
IN	Tiruppuvanam	4089940445429	Asia/Kolkata
IN	Srinagar	8650296323004	Asia/Kolkata
AZ	Astara	0592948872639	Asia/Baku
JP	Nonoichi	8277138043229	Asia/Tokyo
JP	Kamakura	5152977223892	Asia/Tokyo
US	Abilene	4760993941259	America/Chicago
CN	Longgang	9579227496015	Asia/Shanghai
US	Porterville	1430917623518	America/Los_Angeles
BE	Denderleeuw	3212833056704	Europe/Brussels
VE	Tinaquillo	6608433077459	America/Caracas
FR	Pamiers	7442421536271	Europe/Paris
MX	Jocotepec	0336969154998	America/Mexico_City
PR	Yauco	3610769149260	America/Puerto_Rico
CA	Sainte-Catherine	8671289555042	America/Toronto
PT	Ponta Delgada	4630770457412	Atlantic/Azores
GB	Cowes	9764530502007	Europe/London
FR	Herblay	7724921935281	Europe/Paris
US	Malden	6311594824571	America/New_York
TR	Patnos	6865129473142	Europe/Istanbul
PL	Jaworzno	8119162794961	Europe/Warsaw
US	Vestavia Hills	3792373340032	America/Chicago
ET	Debre Tabor	8350563210005	Africa/Addis_Ababa
PK	Hasilpur	4625620725124	Asia/Karachi
RU	Gudermes	9792442094082	Europe/Moscow
RU	Alatyr’	3947178229635	Europe/Moscow
US	Riverbank	4025858548333	America/Los_Angeles
UY	Durazno	8243876681092	America/Montevideo
AU	Nowra	7737430899678	Australia/Sydney
FR	Sceaux	5802356262195	Europe/Paris
ID	Ngemplak	6920823303918	Asia/Jakarta
IT	Castelfranco Emilia	6568115544627	Europe/Rome
US	Estelle	9696188299179	America/Chicago
US	Dumont	7230479280082	America/New_York
CM	Mbalmayo	3166320531697	Africa/Douala
RU	Yashkino	9535235007322	Asia/Novokuznetsk
IN	Osmanabad	4832485121712	Asia/Kolkata
CG	Brazzaville	9406811605839	Africa/Brazzaville
FR	Elbeuf	8026946916863	Europe/Paris
GB	Leyland	2173571099631	Europe/London
ET	Debre Tabor	6936569142414	Africa/Addis_Ababa
RU	Alatyr’	5069586050859	Europe/Moscow
ZA	Vryheid	2667542316648	Africa/Johannesburg
IT	San Giuliano Milanese	9486732699292	Europe/Rome
ID	Sukabumi	8609459921731	Asia/Jakarta
PK	Daud Khel	1271521177642	Asia/Karachi
BR	Cabo	1866086615885	America/Recife
IN	Sambalpur	6074421977832	Asia/Kolkata
RU	Novosilikatnyy	9969978209482	Asia/Barnaul
CR	Liberia	3075188569646	America/Costa_Rica
IN	Malaut	5565272695248	Asia/Kolkata
ES	Reus	1971646857039	Europe/Madrid
CR	Liberia	0625541045930	America/Costa_Rica
KZ	Otegen Batyra	0517722714707	Asia/Almaty
MX	Progreso	0558171873744	America/Merida
BR	Iturama	2417779785911	America/Sao_Paulo
BR	Canavieiras	5238662350507	America/Bahia
US	Rosedale	5187674190611	America/New_York
CD	Yangambi	8891353510238	Africa/Lubumbashi
ID	Ngemplak	8695174422455	Asia/Jakarta
TH	Kantharalak	8302157566517	Asia/Bangkok
ES	Amposta	9212853669629	Europe/Madrid
TR	Gaziantep	8366453550328	Europe/Istanbul
PK	Sangla Hill	9805885126538	Asia/Karachi
RU	Ishim	2234501557505	Asia/Yekaterinburg
GB	Selby	7400270095646	Europe/London
RU	Bavly	1429042662448	Europe/Moscow
MY	Gua Musang	0047847251974	Asia/Kuala_Lumpur
SE	Boo	5552399943864	Europe/Stockholm
US	Glendale	1023141114015	America/Los_Angeles
IN	Betamcherla	5233251663679	Asia/Kolkata
TZ	Iringa	7009651745547	Africa/Dar_es_Salaam
BR	Soledade	5657913118893	America/Sao_Paulo
IN	Hungund	2274939835141	Asia/Kolkata
AZ	Qazax	7743444438192	Asia/Baku
US	Bothell	7616893940199	America/Los_Angeles
JP	Shimotoda	7921364471622	Asia/Tokyo
UY	Durazno	1474705047803	America/Montevideo
RU	Kireyevsk	1477545153369	Europe/Moscow
NG	Efon-Alaaye	6931609919933	Africa/Lagos
GB	Viewpark	9996246963494	Europe/London
US	Brentwood Estates	2365015634595	America/Chicago
IN	Patti	2469415666788	Asia/Kolkata
EC	Cuenca	3270393101890	America/Guayaquil
US	Covington	2464473067157	America/New_York
US	Waverly	4259869894404	America/Detroit
ES	Gernika-Lumo	9431112680544	Europe/Madrid
UA	Krasyliv	3891717537814	Europe/Kiev
FR	Gonesse	9454116503190	Europe/Paris
GB	Walton-on-the-Naze	5026964597795	Europe/London
GB	Thetford	1789392867826	Europe/London
DZ	El Achir	5263427109687	Africa/Algiers
ME	Budva	0996060352084	Europe/Podgorica
CN	Dongfeng	5834431427540	Asia/Shanghai
US	Hutto	0569334582274	America/Chicago
DE	Wesseling	7154402679593	Europe/Berlin
RO	Sector 6	5340116144126	Europe/Bucharest
PE	Yunguyo	4332104570759	America/Lima
BR	Marau	9607994286628	America/Sao_Paulo
RU	Shushary	1653434874939	Europe/Moscow
GB	Selby	7678629697746	Europe/London
US	East Haven	6840283281284	America/New_York
PG	Mount Hagen	9608387544738	Pacific/Port_Moresby
RU	Kireyevsk	6998236090206	Europe/Moscow
MT	Valletta	3801422078076	Europe/Malta
IT	Malnate	9377394885737	Europe/Rome
US	Fayetteville	1275623780960	America/New_York
DE	Finnentrop	5175321906319	Europe/Berlin
HN	Olanchito	5584554588818	America/Tegucigalpa
FR	Marly-le-Roi	7556701663523	Europe/Paris
MY	Donggongon	4416526324999	Asia/Kuching
DE	Siegburg	5724725124043	Europe/Berlin
TH	Tak Bai	9339094386594	Asia/Bangkok
PH	Recodo	8847773315120	Asia/Manila
IN	Supaul	5353098599389	Asia/Kolkata
US	Palestine	4400367495512	America/Chicago
BR	Canavieiras	7535322992502	America/Bahia
TZ	Iringa	2260904267697	Africa/Dar_es_Salaam
BE	Lille	0770386731903	Europe/Brussels
DE	Hermsdorf	0632410941569	Europe/Berlin
US	Martinsburg	0908976458668	America/New_York
MX	Progreso	5451758753994	America/Merida
US	Granger	7128467084395	America/Indiana/Indianapolis
US	West Chester	9615810504542	America/New_York
FR	Les Olives	6085893411519	Europe/Paris
CU	Media Luna	7775568701739	America/Havana
TH	Roi Et	5054450858136	Asia/Bangkok
TH	Thap Than	2470159355029	Asia/Bangkok
IN	Robertsonpet	2471945985017	Asia/Kolkata
JP	Kamakura	5916514443767	Asia/Tokyo
DE	Reutlingen	1880038759946	Europe/Berlin
TH	Damnoen Saduak	7619000347737	Asia/Bangkok
US	Murray	1164363888008	America/Chicago
NG	Nkpor	0205076550873	Africa/Lagos
US	Stockbridge	3553203497209	America/New_York
ES	Ferrol	5999966010251	Europe/Madrid
BR	Viradouro	4795850552743	America/Sao_Paulo
ES	Tudela	1367429829247	Europe/Madrid
US	Gates-North Gates	6032984253916	America/New_York
RU	Lesosibirsk	9378572163210	Asia/Krasnoyarsk
FI	Espoo	1848708090836	Europe/Helsinki
CU	Corralillo	8957985358737	America/Havana
GB	Rhosllanerchrugog	4712898903412	Europe/London
BR	Esmeraldas	6338829421855	America/Sao_Paulo
US	Longview	0778587050274	America/Chicago
PH	Cebu City	2039376902470	Asia/Manila
FR	Mitry-Mory	1577404455280	Europe/Paris
IN	Jais	4694935675004	Asia/Kolkata
US	Utica	5162872626728	America/New_York
US	Kent	9030576244004	America/Los_Angeles
JP	Okegawa	0686015289007	Asia/Tokyo
PE	Chosica	7004552821789	America/Lima
US	Kendall	0033944015823	America/New_York
BR	Marau	7119427068210	America/Sao_Paulo
BE	Beveren	9933059453552	Europe/Brussels
US	Laguna Niguel	8567384265491	America/Los_Angeles
JP	Motomachi	1420135483407	Asia/Tokyo
PK	Fazilpur	1018095668240	Asia/Karachi
JP	Kamakura	1477622976133	Asia/Tokyo
NL	Culemborg	2400369951087	Europe/Amsterdam
AR	Aguilares	0876213627781	America/Argentina/Tucuman
RU	Beryozovsky	9332068430309	Asia/Yekaterinburg
US	Lino Lakes	7853373916422	America/Chicago
US	Norco	6325707947262	America/Los_Angeles
NO	Harstad	6897953635496	Europe/Oslo
IN	Kangayam	5794935994712	Asia/Kolkata
IN	Davangere	3421375317307	Asia/Kolkata
CN	Danjiangkou	5125760382120	Asia/Shanghai
GB	Southsea	2875713818932	Europe/London
RU	Tyoply Stan	0144879903137	Europe/Moscow
DE	Halstenbek	9432289927784	Europe/Berlin
IN	Chharra	6795824419858	Asia/Kolkata
JP	Toba	0641813795105	Asia/Tokyo
MY	Kampung Ayer Molek	2722962888844	Asia/Kuala_Lumpur
UZ	Jizzax	1661518717492	Asia/Samarkand
DE	Trossingen	7318594487651	Europe/Berlin
FR	La Garenne-Colombes	0786015044948	Europe/Paris
US	New Canaan	6417409222867	America/New_York
US	Murray	3735278252567	America/Chicago
RU	Roslavl’	3206991429814	Europe/Moscow
ES	Caravaca	1689755046670	Europe/Madrid
US	Keizer	0234849744881	America/Los_Angeles
ML	Kati	2599994589779	Africa/Bamako
IN	Pandua	3832972252487	Asia/Kolkata
CN	Shuangcheng	2835806510259	Asia/Shanghai
IT	Tortona	0364504875565	Europe/Rome
TR	Gaziantep	7669322095533	Europe/Istanbul
SV	Sonzacate	6189788603413	America/El_Salvador
KZ	Shalqar	3210959841433	Asia/Aqtobe
IT	Bisceglie	8036394011638	Europe/Rome
RU	Kachkanar	0057468009984	Asia/Yekaterinburg
UA	Krasyliv	4804508556078	Europe/Kiev
BR	Porto Velho	0305683381546	America/Porto_Velho
MX	Jocotepec	3907013542220	America/Mexico_City
RU	Stupino	9170159146704	Europe/Moscow
TR	Edremit	1040901956371	Europe/Istanbul
MK	Saraj	5654677535898	Europe/Skopje
MZ	Maxixe	8207490869465	Africa/Maputo
TR	Gaziantep	5855449032434	Europe/Istanbul
CL	Ovalle	5333916362654	America/Santiago
DO	Santa Cruz de Barahona	1833848084760	America/Santo_Domingo
IN	Alwaye	5494483586178	Asia/Kolkata
IN	Moga	6318979877139	Asia/Kolkata
PK	Naushahra Virkan	6910539065095	Asia/Karachi
DE	Siegburg	0536852786644	Europe/Berlin
BR	Guaraciaba do Norte	6695472581603	America/Fortaleza
US	Jackson	7992420923515	America/Chicago
IN	Betamcherla	5086780748078	Asia/Kolkata
CN	Zaozhuang	0238141993534	Asia/Shanghai
FI	Kallio	2070846175413	Europe/Helsinki
BR	Pedro II	7402356362215	America/Fortaleza
BR	Cabo	6239552721574	America/Recife
HN	Olanchito	9386045155075	America/Tegucigalpa
IT	Tortona	8231826421508	Europe/Rome
AU	Perth	6034140465997	Australia/Perth
NL	Emmeloord	4772756626419	Europe/Amsterdam
BR	Nova Xavantina	5101131570075	America/Cuiaba
MM	Kyaikto	4323745099549	Asia/Yangon
GB	Penzance	8895724297001	Europe/London
RU	Buynaksk	9283629194928	Europe/Moscow
IN	Amreli	0271524444490	Asia/Kolkata
DK	Frederiksberg	6015709303448	Europe/Copenhagen
US	Ken Caryl	4213126089200	America/Denver
IT	Castelfranco Emilia	2587251473329	Europe/Rome
LT	Ukmerge	1714113660868	Europe/Vilnius
IN	Srinagar	3878321819338	Asia/Kolkata
IN	Uran	9201223487123	Asia/Kolkata
DE	Gifhorn	5379121938758	Europe/Berlin
US	Shreveport	0767695368197	America/Chicago
FR	Elbeuf	9752742642789	Europe/Paris
PH	Dipolog	1626863283924	Asia/Manila
CA	Markham	0835937406225	America/Toronto
DE	Wesseling	2178822321349	Europe/Berlin
PK	Bhit Shah	0200804238474	Asia/Karachi
AR	Tandil	1947071159611	America/Argentina/Buenos_Aires
US	Shreveport	8737485366476	America/Chicago
MX	Acayucan	6872174551749	America/Mexico_City
NG	Gaya	6839259987572	Africa/Lagos
KE	Busia	0447907374351	Africa/Nairobi
CN	Danjiangkou	5222578117071	Asia/Shanghai
IN	Betamcherla	5987791283377	Asia/Kolkata
IN	Talipparamba	0456302730549	Asia/Kolkata
BE	Mouscron	5537865620326	Europe/Brussels
KE	Lodwar	4177685685177	Africa/Nairobi
BA	Bijeljina	7441127935210	Europe/Sarajevo
PT	Ponta Delgada	2287733819835	Atlantic/Azores
ID	Balikpapan	3315536859914	Asia/Makassar
DE	Ehingen	9696347939922	Europe/Berlin
FR	Valence	4578391489989	Europe/Paris
IN	Uran	1664790070453	Asia/Kolkata
MY	Batu Feringgi	8811061886029	Asia/Kuala_Lumpur
RU	Lesosibirsk	9794258833572	Asia/Krasnoyarsk
US	Brenham	9055180015581	America/Chicago
US	Claremont	7858651722108	America/Los_Angeles
US	Fairview Heights	5983057083361	America/Chicago
JP	Nonoichi	8317679989430	Asia/Tokyo
PK	Kanganpur	0743050696709	Asia/Karachi
PH	Santa Catalina	5071950373259	Asia/Manila
ES	Cardedeu	0946888802025	Europe/Madrid
US	Cypress Hills	1703218145851	America/New_York
GB	Brierley Hill	6539647562038	Europe/London
GB	Hartley	6160468777334	Europe/London
GB	Aberdeen	4142461665902	Europe/London
DZ	Cheraga	7509557814380	Africa/Algiers
BE	Mouscron	3080992558861	Europe/Brussels
AR	Ushuaia	3951088689250	America/Argentina/Ushuaia
PH	Manaoag	4735305807158	Asia/Manila
RU	Valday	9537281661510	Europe/Moscow
US	Longview	9397988883031	America/Chicago
PK	Naushahra Virkan	5603099677518	Asia/Karachi
PT	Custoias	3399295377322	Europe/Lisbon
MN	Ulan Bator	8004896190656	Asia/Ulaanbaatar
FR	Sceaux	2252370562079	Europe/Paris
CO	Madrid	9803070198353	America/Bogota
JP	Toyokawa	2563379021093	Asia/Tokyo
US	Visitacion Valley	1474576751427	America/Los_Angeles
US	Middletown	2022094025460	America/New_York
UG	Kitgum	4309189742661	Africa/Kampala
PH	Calauan	7171431853985	Asia/Manila
PK	Jhol	5472839798963	Asia/Karachi
DE	Oberhausen	3224653728051	Europe/Berlin
FR	Valence	5746052508945	Europe/Paris
GB	Leyland	3344986364822	Europe/London
BR	Carlos Barbosa	2701080871266	America/Sao_Paulo
GB	Aberdeen	5566884460460	Europe/London
BA	Bijeljina	5263448823036	Europe/Sarajevo
BR	Porto Velho	2468476594337	America/Porto_Velho
BD	Kushtia	4691295016560	Asia/Dhaka
SY	Tadmur	6430148840987	Asia/Damascus
IN	Talipparamba	5557912102186	Asia/Kolkata
DE	Wesseling	0266844933434	Europe/Berlin
GT	Chichicastenango	7484114638237	America/Guatemala
TH	Kantharalak	3649921294487	Asia/Bangkok
ES	Leioa	9411026924521	Europe/Madrid
DE	Siegburg	4291725132121	Europe/Berlin
EC	Cuenca	6397936520073	America/Guayaquil
US	Norwalk	7427655758743	America/New_York
ES	Villaquilambre	7236755578348	Europe/Madrid
IQ	Karbala	1182574907653	Asia/Baghdad
IN	Aklera	9248950167492	Asia/Kolkata
SV	Ilopango	8821274597674	America/El_Salvador
GB	Devizes	4500490511438	Europe/London
AR	Aguilares	8311756438354	America/Argentina/Tucuman
BE	Mouscron	5538790670639	Europe/Brussels
BR	Canavieiras	2629299503863	America/Bahia
PR	Aguadilla	2041667175302	America/Puerto_Rico
TH	Phanat Nikhom	4498362024547	Asia/Bangkok
CU	Varadero	5207444245720	America/Havana
US	Middletown	6301365192961	America/New_York
FR	Saint-Genis-Laval	1951102541542	Europe/Paris
JP	Yamada	4485756221477	Asia/Tokyo
BR	Guaraciaba do Norte	0914969077433	America/Fortaleza
PH	Jagna	6154150527857	Asia/Manila
US	Middletown	1523297535301	America/New_York
MY	Teluk Intan	7780141850582	Asia/Kuala_Lumpur
IL	Rahat	3764649363946	Asia/Jerusalem
GB	Arbroath	7836867077281	Europe/London
CN	Licheng	2290733313432	Asia/Shanghai
JP	Karatsu	7834823710647	Asia/Tokyo
BR	Itabirito	8791879160026	America/Sao_Paulo
US	Iron River	9839494423238	America/Menominee
DK	Frederiksberg	2976710992660	Europe/Copenhagen
CN	Foshan	3022122330176	Asia/Shanghai
RU	Gavrilov-Yam	5096974347406	Europe/Moscow
AO	Luena	3111133731192	Africa/Luanda
PL	Reda	8311213163140	Europe/Warsaw
GB	Exeter	2494577928979	Europe/London
IN	Pune	9533686034997	Asia/Kolkata
US	San Juan	7236180422926	America/Chicago
CN	Sishui	9377058128392	Asia/Shanghai
IN	Aistala	8277043064210	Asia/Kolkata
PK	Jhol	1278558667771	Asia/Karachi
US	Vestavia Hills	0618586638717	America/Chicago
RU	Nikolayevsk-on-Amure	2315920074320	Asia/Vladivostok
DE	Hermsdorf	4999915886860	Europe/Berlin
DE	Weimar	5182586948848	Europe/Berlin
RU	Novopavlovsk	8796787242253	Europe/Moscow
BR	Palmeira	5714154102439	America/Sao_Paulo
US	Port Huron	8676258346409	America/Detroit
GB	Great Wyrley	5916673354317	Europe/London
NG	Kafanchan	6733410644949	Africa/Lagos
IN	Pandua	4809359176284	Asia/Kolkata
CN	Pucheng	6437830380684	Asia/Shanghai
IN	Uran	6832381284748	Asia/Kolkata
GH	Bibiani	5792284304671	Africa/Accra
MG	Ikalamavony	9454900595905	Indian/Antananarivo
ES	Segundo Ensanche	9916290184782	Europe/Madrid
IN	Malaut	8004018241693	Asia/Kolkata
US	Fairview Heights	4168355746120	America/Chicago
RU	Solntsevo	5763687455123	Europe/Moscow
CD	Yangambi	2890751852533	Africa/Lubumbashi
DE	Charlottenburg-Nord	7633088082670	Europe/Berlin
IT	Tortona	5237471307757	Europe/Rome
US	Rutland	3241914003221	America/New_York
IN	Manjeri	6763927937517	Asia/Kolkata
CU	Media Luna	1822730971851	America/Havana
IN	Gingee	2132587381420	Asia/Kolkata
PK	Alipur	9012225634077	Asia/Karachi
IQ	Karbala	4610079028377	Asia/Baghdad
US	Beaumont	6860663589601	America/Los_Angeles
PL	Ustka	2693190088705	Europe/Warsaw
US	Toledo	0801304750673	America/New_York
NG	Efon-Alaaye	2062570907057	Africa/Lagos
TH	Kantharalak	6525881041712	Asia/Bangkok
US	Nutley	6077430097928	America/New_York
RU	Ozersk	4364058397281	Asia/Yekaterinburg
US	Nutley	9749353598604	America/New_York
BR	Canavieiras	0311687405799	America/Bahia
GB	Penzance	2163170622781	Europe/London
RU	Shushary	5281844189037	Europe/Moscow
PE	Minas de Marcona	9947861579690	America/Lima
BE	Rixensart	8608348615881	Europe/Brussels
DE	Eppingen	5106914261904	Europe/Berlin
CN	Pingyi	1045787813244	Asia/Shanghai
TH	Tak Bai	8676067103965	Asia/Bangkok
IN	Kenda	5493848638866	Asia/Kolkata
GB	Clacton-on-Sea	3511475755472	Europe/London
DE	Charlottenburg-Nord	9513921205535	Europe/Berlin
CU	Jaruco	3847712739944	America/Havana
US	Scotch Plains	0539790704855	America/New_York
US	North Lauderdale	4275453459231	America/New_York
MY	Gua Musang	5109800277324	Asia/Kuala_Lumpur
IT	Gorgonzola	5322456399336	Europe/Rome
BR	Muritiba	4186528796284	America/Bahia
VE	Tinaquillo	0360436578833	America/Caracas
KR	Eisen	9106391530452	Asia/Seoul
CO	Puerto Colombia	9891622770331	America/Bogota
US	Grand Forks	2933715381172	America/Chicago
US	Belle Glade	4543174311696	America/New_York
LY	Ghat	7610376036775	Africa/Tripoli
IN	Uran	6954515884386	Asia/Kolkata
BG	Smolyan	2887177705598	Europe/Sofia
JP	Gero	1132186062653	Asia/Tokyo
US	Fairview Heights	7192618800271	America/Chicago
US	Sunnyside	2587585198691	America/Los_Angeles
RU	Petrozavodsk	7961934136087	Europe/Moscow
PT	Custoias	9851897343081	Europe/Lisbon
PE	Yunguyo	7321149189917	America/Lima
US	Sunnyside	6777432827072	America/Los_Angeles
ES	Leioa	8429153020147	Europe/Madrid
HR	Split	8883984550073	Europe/Zagreb
DE	Reutlingen	2066462309578	Europe/Berlin
AT	Sankt Peter	1544885208896	Europe/Vienna
CO	Puerto Colombia	2475226231978	America/Bogota
US	North Lauderdale	1266451382426	America/New_York
US	Newburgh	4255774683300	America/New_York
DE	Karben	9141712967463	Europe/Berlin
US	Brentwood Estates	0673100161836	America/Chicago
US	Murray	4926419252327	America/Chicago
SV	Sonzacate	6421426490789	America/El_Salvador
CN	Haicheng	8398930034885	Asia/Shanghai
US	Keene	7797087247635	America/New_York
RU	Stupino	4903198914806	Europe/Moscow
DE	Charlottenburg-Nord	9584053105994	Europe/Berlin
TZ	Magomeni	4514892545779	Africa/Dar_es_Salaam
JP	Nayoro	3403259736411	Asia/Tokyo
BR	Altamira	3413869016742	America/Santarem
UA	Artsyz	7230417680783	Europe/Kiev
TZ	Nyangao	9817654908566	Africa/Dar_es_Salaam
BE	Gembloux	5184145169565	Europe/Brussels
IN	Sojat	9888901706969	Asia/Kolkata
UG	Arua	2528922470483	Africa/Kampala
US	Woodbridge	0056863748108	America/New_York
US	Martinsburg	0655255274449	America/New_York
KZ	Otegen Batyra	2418368935472	Asia/Almaty
GB	Newbury	5365699995378	Europe/London
CD	Yangambi	0920902925624	Africa/Lubumbashi
US	Fitchburg	7362307431158	America/New_York
CA	Kelowna	2539780469137	America/Vancouver
US	Bryn Mawr-Skyway	5248765830943	America/Los_Angeles
US	Vestavia Hills	5354382119702	America/Chicago
AU	Maryborough	3831844729348	Australia/Brisbane
BR	Valinhos	8066541418034	America/Sao_Paulo
US	Kensington	0992971026847	America/New_York
SY	Tadmur	4506622646177	Asia/Damascus
IN	Sathyamangalam	9067241669657	Asia/Kolkata
RU	Kovylkino	6805448388499	Europe/Moscow
CM	Tonga	7256725619970	Africa/Douala
US	Cypress Hills	6023146769321	America/New_York
DE	Ehingen	8442210177028	Europe/Berlin
IN	Elamanchili	4118078573657	Asia/Kolkata
IL	Rahat	7854027472172	Asia/Jerusalem
ZA	Standerton	2589296990229	Africa/Johannesburg
ID	Simpang	6964709836664	Asia/Jakarta
GB	Lower Earley	2897134018241	Europe/London
ES	Jumilla	7603363957313	Europe/Madrid
GE	Kobuleti	9472109447214	Asia/Tbilisi
IN	Kenda	9264243149044	Asia/Kolkata
IN	Bhayandar	5466309273852	Asia/Kolkata
RU	Stupino	7295366409816	Europe/Moscow
US	Hutto	6559453970247	America/Chicago
CI	Lakota	3523265842422	Africa/Abidjan
BG	Smolyan	9032948394065	Europe/Sofia
JP	Nonoichi	7843551499908	Asia/Tokyo
JP	Shimotoda	5575299801492	Asia/Tokyo
ES	Reus	6130102107056	Europe/Madrid
US	Venice	5618658744976	America/New_York
PE	Yunguyo	6505479672948	America/Lima
FR	Gonesse	5354921460784	Europe/Paris
SY	Binnish	1018019833075	Asia/Damascus
MX	Teziutlan	1485089521599	America/Mexico_City
JP	Shimotoda	3197901488031	Asia/Tokyo
MG	Antanifotsy	8918825383661	Indian/Antananarivo
DE	Oberhausen	4116116899080	Europe/Berlin
GB	Lymington	3601988572946	Europe/London
PK	Alipur	7935739660214	Asia/Karachi
BR	Imbituba	4028551661231	America/Sao_Paulo
RU	Gudermes	5549140371069	Europe/Moscow
AZ	Qazax	1006613760361	Asia/Baku
FI	Tornio	0793067766315	Europe/Helsinki
NG	Ilesa	1618874922893	Africa/Lagos
RU	Stupino	0731128190198	Europe/Moscow
KE	Busia	5659842536236	Africa/Nairobi
MX	San Lorenzo Acopilco	5599607766075	America/Mexico_City
JP	Hita	1856749167615	Asia/Tokyo
RU	Sharypovo	0961494326567	Asia/Krasnoyarsk
PH	Guyong	9420004872730	Asia/Manila
PK	Sangla Hill	5718473345362	Asia/Karachi
CN	Zhoucun	2340267427133	Asia/Shanghai
TR	Patnos	9859291201365	Europe/Istanbul
CN	Taozhuang	2276948090115	Asia/Shanghai
PK	Sillanwali	0858464267565	Asia/Karachi
US	Shreveport	6772786145520	America/Chicago
FI	Tornio	0797653642243	Europe/Helsinki
PE	Chosica	7132423287362	America/Lima
IN	Chamba	3462338228780	Asia/Kolkata
BR	Itacoatiara	7576352267314	America/Manaus
GB	Viewpark	9137552889485	Europe/London
GB	Great Wyrley	5497071042612	Europe/London
BR	Santa Gertrudes	5547407042837	America/Sao_Paulo
US	Dumont	2313074096243	America/New_York
CL	San Bernardo	1688077065291	America/Santiago
CO	San Carlos	2433719231362	America/Bogota
US	Nampa	1185356243291	America/Boise
CO	Buenaventura	8970303903488	America/Bogota
IN	Narwar	8024454573547	Asia/Kolkata
GB	East Dereham	5164789037697	Europe/London
LY	Ajdabiya	3809993090640	Africa/Tripoli
BY	Dobrush	5700276317295	Europe/Minsk
CN	Licheng	1130222935329	Asia/Shanghai
DE	Neuburg an der Donau	1387082169849	Europe/Berlin
IN	Meerut	8001265833640	Asia/Kolkata
AU	Maryborough	9187981552818	Australia/Brisbane
TH	Tak Bai	8955348939814	Asia/Bangkok
US	Tupelo	4712130841014	America/Chicago
US	Milledgeville	0953991280770	America/New_York
CN	Tianfu	9295735342278	Asia/Shanghai
US	Port Huron	9456331742217	America/Detroit
RU	Bogoroditsk	5235838467199	Europe/Moscow
US	Carlsbad	2618477464027	America/Denver
IT	Mesagne	5537806779502	Europe/Rome
US	Muskogee	2431710335065	America/Chicago
DE	Losheim	3334544461216	Europe/Berlin
TR	Bergama	0558292592425	Europe/Istanbul
SK	Hlohovec	5410352433152	Europe/Bratislava
RU	Mikhaylovka	4052061251354	Europe/Volgograd
AU	Willetton	1531537191583	Australia/Perth
US	Porterville	1292992027373	America/Los_Angeles
